spark_energy_J,spark_peak_voltage_V,spark_peak_current_A,spark_voltage_std_V,ignition_delay_s,ignition_success,max_EGT_rise_rate_Kps,time_to_stable_s,peak_chamber_pressure_bar,mean_chamber_pressure_bar,vibration_peak_amplitude_Pa,vibration_rms_Pa,vibration_dominant_freq_Hz,EGT_std_K,pressure_std_bar,combustion_efficiency,igniter_health_percent,rul_cycles,electrode_wear_percent,spark_efficiency,igniter_resistance_ohm,spark_decay_rate,rul_class_name,rul_label,ATA_chapter,ATA_subchapter,AMM_reference,CS25_compliance,airworthiness_directive,maintenance_action,task_card,MEL_dispatch_status,MEL_category,deferral_allowed,max_deferral_cycles,sample_id,sample_name,fault_mode_name,fault_label
3.34950511766636,1888.90710006887,16.9116500193561,201.889038763573,NaN,0,0,NaN,1.50800651729511,1.33220589551234,0,0,0,38.5444548716813,0.171807194096467,0,99.5735463019829,479,0,0.855738972970274,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,429,11,normal_00011,normal,0
3.7459282448124,1997.56078314316,17.8844416730057,213.502096723485,NaN,0,0,NaN,1.50771806085528,1.33183937156934,0,0,0,37.3245872123076,0.171722630907484,0,99.2127548053139,482,0,0.860740079967041,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,432,12,normal_00012,normal,0
4.3558790960204,2154.06192666787,19.2856183464496,230.229158329878,NaN,0,0,NaN,1.50806371641335,1.33228539448226,0,0,0,38.7980884510589,0.17182363487373,0,99.6074679535771,471,0,0.93026313547564,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,421,13,normal_00013,normal,0
4.0593372317259,2079.44693535901,18.6175798710969,222.254203461982,NaN,0,0,NaN,1.50816088573571,1.33242698199943,0,0,0,39.239872548277,0.171851160885988,0,99.6355820413566,463,0,0.853722483369735,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,413,14,normal_00014,normal,0
3.14147212311348,1829.30820073298,16.3780527201186,195.51902485561,NaN,0,0,NaN,1.50777116418571,1.33190312170125,0,0,0,37.542617629582,0.171738343947528,0,98.5411738795008,459,0,0.935240256389675,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,409,15,normal_00015,normal,0
4.04661326837333,2076.18537178583,18.5883786352799,221.905602975154,0.000766638817206289,1,28.4649000251325,NaN,1.64509390252056,1.40046413983539,14.0549993995278,3.19855670332654,128.29698217641,49.0722722971532,0.210255625941216,0.0140082776346891,95.4304298134242,496,0,1.02804700441743,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,446,16,normal_00016,normal,0
3.8739474661344,2031.40791245903,18.187479765842,217.119725352357,7.89976365163092e-05,1,27.6181004695296,NaN,1.62211348652977,1.37590044876839,58.5168916753462,14.6031923650195,121.257374054391,44.7190077422842,0.206919380998929,0.0117463356450884,95.4870901022415,457,0,0.971600488569106,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,407,17,normal_00017,normal,0
3.08342919877345,1812.32994589872,16.2260440248863,193.704365178462,NaN,0,0,NaN,1.50825487779244,1.33257307512641,0,0,0,39.682153877368,0.171877139782519,0,99.1831167937384,451,0,0.859927913322683,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,401,18,normal_00018,normal,0
3.18519848224633,1841.99533620117,16.4916424222158,196.875043679532,0.00097672556431494,1,27.7848696954855,NaN,1.63257430811965,1.382727189663,44.5452557749165,10.2702743271916,100.597165114402,45.7331771253637,0.209880131160311,0.0128087649442162,96.4531742169467,499,0,0.976503018626663,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,449,19,normal_00019,normal,0
2.9076285095869,1759.90706793637,15.7566946508094,188.101334494395,NaN,0,0,NaN,1.50784099168153,1.3319893088183,0,0,0,37.8335037613444,0.171758925681616,0,98.8089904835669,493,0,0.891589262576337,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,443,20,normal_00020,normal,0
4.89936385622852,2284.49453354635,20.4533997574891,244.169978196118,9.98413041441992e-05,1,29.4386447214849,NaN,1.64890551738323,1.39349373813694,29.5923508286577,7.63095495838576,146.947118059775,49.2968948285521,0.214209865615165,0.0144132043788084,97.5034057540579,464,0,1.03440966460773,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,414,21,normal_00021,normal,0
4.87260835453893,2278.24816402575,20.3974751356694,243.50235746547,0.000810062830676195,1,27.4465427504446,NaN,1.62897488376289,1.3784568024161,56.2509680001799,14.4740258276484,149.633675843078,44.7052343548433,0.209049965668877,0.0124640195132844,97.4156899253232,486,0,1.01756123724962,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,436,22,normal_00022,normal,0
4.54047670969735,2199.23177851273,19.6900303611,235.05697541507,0.000213888918839,1,27.9489057675071,NaN,1.63765763193266,1.38116061329545,74.8999536446378,17.8877212112181,109.929600684749,45.5421553505255,0.211776566292583,0.0133483324107417,96.7014829405621,457,0,1.00114792886117,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,407,23,normal_00023,normal,0
3.27912848378167,1868.95778995007,16.7330410497332,199.756828532728,NaN,0,0,NaN,1.50810318753219,1.33234185908444,0,0,0,38.9758054992869,0.171834884416176,0,99.6515139257636,460,0,0.979444596434369,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,410,24,normal_00024,normal,0
3.35677569829722,1890.95606049209,16.929994649211,202.108034525881,0.00086564241233944,1,29.5646257639718,NaN,1.63373394090623,1.38569579808471,33.5398606628855,7.48188291928521,125.913289349186,48.5959011800735,0.209888750058819,0.0128513202874834,99.6331136317179,495,0,1.02673680437941,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,445,25,normal_00025,normal,0
3.67951679848689,1979.77424961339,17.7251963453228,211.601047086301,NaN,0,0,NaN,1.50757568169977,1.33167528095325,0,0,0,36.7523280166678,0.171680317746358,0,96.416142540184,467,0,0.875197159372824,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,417,26,normal_00026,normal,0
4.34383065918418,2151.08077751039,19.2589277001996,229.910528928891,NaN,0,0,NaN,1.50807234763095,1.33229762543742,0,0,0,38.8367560310723,0.171826102014333,0,97.5306342626221,485,0,0.924244214620111,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,435,27,normal_00027,normal,0
3.89977458013444,2038.16823244751,18.2480058582369,217.842277829479,NaN,0,0,NaN,1.50759863450665,1.33170110696126,0,0,0,36.8434407173637,0.171687153053648,0,97.466432471402,481,0,0.866244175367993,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,431,28,normal_00028,normal,0
4.35447658622078,2153.71511536788,19.282513296271,230.192090651967,0.000973011955492931,1,28.3536206395101,NaN,1.65595752531529,1.39755037958517,29.9290514121377,6.94171883019371,106.443042485593,48.1983838222461,0.216032862717804,0.0151771060643006,96.8367189436685,483,0,1.00340424361636,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,433,29,normal_00029,normal,0
3.65606328165345,1973.45454796176,17.6686151706557,210.925588514689,NaN,0,0,NaN,1.50791747757152,1.33208708631846,0,0,0,38.1580419389843,0.171781336708042,0,98.6182452070266,496,0,0.854058355842889,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,446,30,normal_00030,normal,0
4.45136756021013,2177.54432705256,19.4958595684269,232.738990201098,0.000316881203175967,1,28.8173728886281,NaN,1.61481436506914,1.3712296425899,64.9365901134279,16.983559036902,124.156901590641,45.6633276018239,0.204654735267642,0.0109596654592748,98.0973777900071,466,0,0.991895697545842,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,416,31,normal_00031,normal,0
4.14317165144371,2100.80982304957,18.8088447988492,224.537498845276,0.000820490516286743,1,26.8679423951171,NaN,1.63106810571487,1.38186932350606,41.7912851023966,10.2207976847039,126.356414155354,44.4061784450339,0.209422804956413,0.0126894521806746,97.9190588464572,455,0,1.02643862620473,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,405,32,normal_00032,normal,0
4.36123547422126,2155.38593328541,19.2974723632714,230.37067001318,NaN,0,0,NaN,1.50827621359172,1.33260767673121,0,0,0,39.7848606826621,0.171882923441113,0,95.5091711787813,466,0,0.90196200374341,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,416,33,normal_00033,normal,0
4.00983407920871,2066.72873358616,18.5037120280198,220.894864227867,NaN,0,0,NaN,1.50817833517126,1.33245337402662,0,0,0,39.3207984732562,0.171856038485096,0,99.0633294746111,481,0,0.991073789190282,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,431,34,normal_00034,normal,0
3.56439837727088,1948.55825792397,17.4457151964408,208.264638135326,NaN,0,0,NaN,1.50831748327581,1.33267629614852,0,0,0,39.9861992050646,0.171893966852337,0,95.8451652020148,463,0,0.881858567259253,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,413,35,normal_00035,normal,0
3.58756083925011,1954.8791453048,17.5023069871077,208.940223439337,NaN,0,0,NaN,1.50760759024948,1.33171124627887,0,0,0,36.8791055568729,0.1716898188363,0,95.6804930835902,469,0,0.876147444770782,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,419,36,normal_00036,normal,0
3.26547625564541,1865.06314976766,16.6981717903007,199.340563930448,NaN,0,0,NaN,1.50816402850636,1.33243171228647,0,0,0,39.2544101390319,0.171852041025218,0,95.7756669773811,488,0,0.899898712921421,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,438,37,normal_00037,normal,0
3.36645008971787,1893.67901381842,16.9543736319954,202.39906759449,NaN,0,0,NaN,1.50805688812326,1.33227576325267,0,0,0,38.7675731181315,0.171821680380242,0,98.9761334151494,473,0,0.849822223176866,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,423,38,normal_00038,normal,0
3.39961965226117,1902.98533617861,17.0376944404762,203.393740374139,0.000681298146220755,1,27.3775999674137,NaN,1.63533170561512,1.38210219980083,56.0787001360316,13.4250337573617,136.700706725091,45.0064600336758,0.21092921469488,0.0131191623203333,96.6816028209859,482,0,0.991658516808921,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,432,39,normal_00039,normal,0
3.30119727782288,1875.23636071574,16.7892539738134,200.427890977591,NaN,0,0,NaN,1.50802490003822,1.33223115806094,0,0,0,38.6254836174919,0.171812494189499,0,96.1676297761517,485,0,0.881237796860112,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,435,40,normal_00040,normal,0
4.55889457854885,2203.68771696825,19.7299250026442,235.53323236362,NaN,0,0,NaN,1.50792196178077,1.33209293634051,0,0,0,38.1772731493711,0.171782645464562,0,97.8973307404023,470,0,0.942256709580964,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,420,41,normal_00041,normal,0
4.00028977920358,2064.26763040541,18.4816774262901,220.631818069884,NaN,0,0,NaN,1.50775138447432,1.33187920224831,0,0,0,37.4610958081758,0.171732496676038,0,98.1165092083812,451,0,0.964662302380013,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,401,42,normal_00042,normal,0
3.13715851236988,1828.05184163579,16.366804361028,195.384743434111,NaN,0,0,NaN,1.50792864371947,1.33210167869613,0,0,0,38.2059732161463,0.171784594476711,0,99.4079763605028,473,0,0.85375312627792,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,423,43,normal_00043,normal,0
3.11541002352569,1821.70429659951,16.3099739006355,194.706308922518,NaN,0,0,NaN,1.50806090789405,1.33228142832914,0,0,0,38.7855293045538,0.171822831263092,0,96.1078089324652,497,0,0.928560565201626,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,447,44,normal_00044,normal,0
4.41734148559703,2169.20583107072,19.4212038451637,231.847760061486,NaN,0,0,NaN,1.50817478928556,1.33244798540719,0,0,0,39.304311928194,0.171855049142185,0,95.951028215952,466,0,0.931137816780771,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,416,45,normal_00045,normal,0
3.740363003281,1996.07636598266,17.8711514781093,213.343440136486,NaN,0,0,NaN,1.50786114790167,1.33201471924051,0,0,0,37.9184065410841,0.171764846629069,0,98.3221398170045,484,0,0.979054254350285,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,434,46,normal_00046,normal,0
4.14657843131241,2101.67335545722,18.8165761255291,224.629794399523,NaN,0,0,NaN,1.50785518772337,1.33200717960462,0,0,0,37.8932556782535,0.171763096846291,0,95.5373256322491,469,0,0.926349201174846,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,419,47,normal_00047,normal,0
3.28062184384586,1869.38331600727,16.7368508441658,199.802309354233,NaN,0,0,NaN,1.50787310266872,1.33202990833805,0,0,0,37.9689693543918,0.171768353570414,0,99.2280050090971,471,0,0.889241698021722,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,421,48,normal_00048,normal,0
3.53890536505813,1941.5775906435,17.3832163038565,207.518534630749,0.000768186799743997,1,27.5203419785634,NaN,1.63234835676088,1.38114636874093,54.3540286557875,13.420200795949,145.94607451581,45.1332299080975,0.209987647251965,0.0128034213006919,95.2425483898612,475,0,0.963970600071535,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,425,49,normal_00049,normal,0
3.74974734986171,1998.57881532158,17.8935562577882,213.610905429813,0.000305862909840915,1,29.6441898702572,NaN,1.63496616465216,1.38390588958803,38.6830411403258,10.7150230035728,108.252915846138,48.3414080852883,0.210650444050306,0.0129886777916585,97.1725944516418,460,0,0.995178407969889,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,410,50,normal_00050,normal,0
3.88104852197075,2033.26887427731,18.2041412178367,217.318627560229,NaN,0,0,NaN,1.50767696177744,1.33179102295952,0,0,0,37.1576192821129,0.171710440756973,0,99.5167731876895,492,0,0.874089336565727,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,442,51,normal_00051,normal,0
3.5522481178219,1945.23431703867,17.4159554878055,207.909370673938,0.000679451421313981,1,28.6022130821852,NaN,1.63428689982061,1.37716226981842,89.8305776933959,24.9378635258422,123.34608652737,45.815132779754,0.210644599619287,0.0129898352756832,95.5475118783549,458,0,0.996774516355365,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,408,52,normal_00052,normal,0
4.26443896408162,2131.33259918748,19.0821194917363,227.799815946343,0.000799087517529218,1,28.3829827887037,NaN,1.65470720893091,1.40465918539733,11.7353106129937,3.0688395062544,131.550852422743,49.3537665368175,0.213194006867213,0.0150036392788777,99.503936253138,459,0,1.02666700570348,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,409,53,normal_00053,normal,0
2.81814537959578,1732.61461259584,15.5123414727886,185.184278608483,NaN,0,0,NaN,1.5081865215869,1.33246586532766,0,0,0,39.3589434303176,0.171858318914749,0,95.5726403626663,476,0,0.848228062716208,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,426,54,normal_00054,normal,0
3.4710559427359,1922.8751317762,17.2157705682491,205.519589609527,0.000945593706140446,1,29.673901354262,NaN,1.64710776288088,1.39095379209649,41.1453254650789,8.88364296807444,103.431069559761,49.2395171464836,0.214042775813921,0.0142293940952664,97.7821042505179,472,0,0.991942546459113,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,422,55,normal_00055,normal,0
3.44985273284624,1916.99312065837,17.1631080982785,204.890912015731,NaN,0,0,NaN,1.50819085881352,1.33247251220944,0,0,0,39.3791999184198,0.171859524986131,0,97.7754734718496,459,0,0.874393513704739,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,409,56,normal_00056,normal,0
3.71576470226643,1989.50199341058,17.8122901989962,212.640761979893,NaN,0,0,NaN,1.50786535519707,1.33202005466925,0,0,0,37.93618363,0.171766081262818,0,98.0265921986791,458,0,0.868283243692421,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,408,57,normal_00057,normal,0
3.25967095092408,1863.40457449871,16.683322333449,199.163293080677,NaN,0,0,NaN,1.50779020664134,1.33192635108882,0,0,0,37.6214590637733,0.171743966560793,0,98.5443062893337,462,0,0.857104606969801,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,412,58,normal_00058,normal,0
3.02372156851012,1794.69715808125,16.0681752041149,191.819748098532,NaN,0,0,NaN,1.50810705228212,1.33234746239376,0,0,0,38.993330707582,0.171835981191849,0,97.994647562329,490,0,0.871931534561273,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,440,59,normal_00059,normal,0
3.72941875263942,1993.15398072176,17.844986953262,213.031091503142,NaN,0,0,NaN,1.50787333848791,1.33203020885516,0,0,0,37.9699683213874,0.171768422710788,0,98.2164430870902,451,0,0.904096963957282,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,401,60,normal_00060,normal,0
3.0492684642511,1802.26275310662,16.1359110367837,192.628369500447,NaN,0,0,NaN,1.50831170681448,1.33266655163857,0,0,0,39.9577979697456,0.171892433373129,0,98.8462927896913,452,0,0.884512031408965,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,402,61,normal_00061,normal,0
2.94715653161391,1771.82929416592,15.8634360132821,189.375598746627,NaN,0,0,NaN,1.50791320119262,1.33208151999042,0,0,0,38.1397237661698,0.171780088030985,0,96.9563504160356,486,0,0.867882194827734,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,436,62,normal_00062,normal,0
4.38124950980233,2160.32588589806,19.3417004514046,230.898659073345,NaN,0,0,NaN,1.5078102990651,1.33195108133393,0,0,0,37.7050374692807,0.171749891509378,0,97.4377822908448,473,0,0.944429982981887,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,423,63,normal_00063,normal,0
3.6844210785096,1981.09319102356,17.7370050126331,211.742017393139,NaN,0,0,NaN,1.50802727327319,1.33223443889399,0,0,0,38.6359773802074,0.171813177357628,0,96.7514095550602,478,0,0.919884542763731,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,428,64,normal_00064,normal,0
4.15587540708638,2104.02810006422,18.8376584840406,224.881472804048,NaN,0,0,NaN,1.50827630319995,1.33260782327167,0,0,0,39.7852939748371,0.171882947630436,0,95.8062731078937,481,0,0.930656149266719,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,431,65,normal_00065,normal,0
4.54797104550601,2201.04601378816,19.7062734638073,235.250883424539,0.000228385249659624,1,28.2860494253359,NaN,1.62304236977398,1.37816307341708,41.4849788446909,10.6735799956148,107.08206344585,45.9339638045551,0.207056011811406,0.0118084306561458,97.1508253042193,462,0,1.00544588677074,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,412,66,normal_00066,normal,0
4.29166329010285,2138.12502622197,19.1429330430143,228.525800069551,0.000152929344487962,1,28.5877921837172,NaN,1.63279385573684,1.38430710361777,37.8496119410045,9.1224335009733,143.540256085043,47.06524382433,0.20973822045155,0.0127938154159357,95.7223197219516,476,0,0.984309623112132,50,4.31751487874468e-05,healthy,0,74,74-11,AMM-74-11-00,CS-25.901,None,NORMAL_OPERATION,N/A,GO,N/A,1,426,67,normal_00067,normal,0
